dia,SDDP_FilaIni,SDDP_AdmIn,SDDP_Wproc,SDDP_Proc,SDDP_FilaFim,SDDP_Spill,SDDP_Ocioso,SDDP_AdmOut,P_-10_FilaIni,P_-10_AdmIn,P_-10_Wproc,P_-10_Proc,P_-10_FilaFim,P_-10_Spill,P_-10_Ocioso,P_-10_AdmOut,P_-5_FilaIni,P_-5_AdmIn,P_-5_Wproc,P_-5_Proc,P_-5_FilaFim,P_-5_Spill,P_-5_Ocioso,P_-5_AdmOut,P_0_FilaIni,P_0_AdmIn,P_0_Wproc,P_0_Proc,P_0_FilaFim,P_0_Spill,P_0_Ocioso,P_0_AdmOut,P_+5_FilaIni,P_+5_AdmIn,P_+5_Wproc,P_+5_Proc,P_+5_FilaFim,P_+5_Spill,P_+5_Ocioso,P_+5_AdmOut,P_+10_FilaIni,P_+10_AdmIn,P_+10_Wproc,P_+10_Proc,P_+10_FilaFim,P_+10_Spill,P_+10_Ocioso,P_+10_AdmOut
21,1626.9999999993902,1217.0000000000705,921.0,921.0,1922.9999999994607,722.9999999994607,-0.0,921.0000000000753,0.0,1780.2953379309604,2096.995,1780.2953379309604,0.0,0.0,316.6996620690395,1780.2953379309604,0.0,1879.2006344826802,2096.995,1879.2006344826802,0.0,0.0,217.79436551731965,1879.2006344826802,0.0,1978.1059310344003,2096.995,1978.1059310344003,0.0,0.0,118.88906896559956,1978.1059310344003,1653.7433241362928,2077.0112275861206,2096.995,2096.995,1633.7595517224136,433.75955172241356,0.0,2077.0112275861206,3532.9439586189665,2175.9165241378405,2096.995,2096.995,3611.865482756807,2411.865482756807,0.0,2175.9165241378405
22,1922.9999999994607,921.0000000000753,1973.0,1973.0,870.9999999995362,0.0,0.0,1973.0000000000925,0.0,1780.2953379309604,2110.953,1780.2953379309604,0.0,0.0,330.6576620690396,1780.2953379309604,0.0,1879.2006344826802,2110.953,1879.2006344826802,0.0,0.0,231.75236551731973,1879.2006344826802,0.0,1978.1059310344003,2110.953,1978.1059310344003,0.0,0.0,132.84706896559965,1978.1059310344003,1633.7595517224136,2077.0112275861206,2110.953,2110.953,1599.8177793085342,399.8177793085342,0.0,2077.0112275861206,3611.865482756807,2175.9165241378405,2110.953,2110.953,3676.8290068946476,2476.8290068946476,0.0,2175.9165241378405
23,870.9999999995362,1973.0000000000925,2565.0,2565.0,278.9999999996289,0.0,0.0,2565.0000000000277,0.0,1780.2953379309604,2113.275,1780.2953379309604,0.0,0.0,332.9796620690397,1780.2953379309604,0.0,1879.2006344826802,2113.275,1879.2006344826802,0.0,0.0,234.07436551731985,1879.2006344826802,0.0,1978.1059310344003,2113.275,1978.1059310344003,0.0,0.0,135.16906896559976,1978.1059310344003,1599.8177793085342,2077.0112275861206,2113.275,2113.275,1563.5540068946548,363.5540068946548,0.0,2077.0112275861206,3676.8290068946476,2175.9165241378405,2113.275,2113.275,3739.4705310324875,2539.4705310324875,0.0,2175.9165241378405
24,278.9999999996289,2565.0000000000277,3452.0,2843.9999999996567,0.0,0.0,608.0000000003433,2843.999999999704,0.0,1780.2953379309604,2110.661,1780.2953379309604,0.0,0.0,330.3656620690397,1780.2953379309604,0.0,1879.2006344826802,2110.661,1879.2006344826802,0.0,0.0,231.46036551731981,1879.2006344826802,0.0,1978.1059310344003,2110.661,1978.1059310344003,0.0,0.0,132.55506896559973,1978.1059310344003,1563.5540068946548,2077.0112275861206,2110.661,2110.661,1529.9042344807754,329.90423448077536,0.0,2077.0112275861206,3739.4705310324875,2175.9165241378405,2110.661,2110.661,3804.7260551703275,2604.7260551703275,0.0,2175.9165241378405
25,0.0,2843.999999999704,1579.0,1579.0,1264.999999999704,64.99999999970396,-0.0,1579.0000000001016,0.0,1780.2953379309604,2093.086,1780.2953379309604,0.0,0.0,312.7906620690394,1780.2953379309604,0.0,1879.2006344826802,2093.086,1879.2006344826802,0.0,0.0,213.88536551731954,1879.2006344826802,0.0,1978.1059310344003,2093.086,1978.1059310344003,0.0,0.0,114.98006896559946,1978.1059310344003,1529.9042344807754,2077.0112275861206,2093.086,2093.086,1513.8294620668962,313.8294620668962,0.0,2077.0112275861206,3804.7260551703275,2175.9165241378405,2093.086,2093.086,3887.5565793081682,2687.5565793081682,0.0,2175.9165241378405
26,1264.999999999704,1579.0000000001016,1842.0,1842.0,1001.9999999998054,0.0,-0.0,1842.0000000001025,0.0,1780.2953379309604,2097.947,1780.2953379309604,0.0,0.0,317.65166206903973,1780.2953379309604,0.0,1879.2006344826802,2097.947,1879.2006344826802,0.0,0.0,218.74636551731987,1879.2006344826802,0.0,1978.1059310344003,2097.947,1978.1059310344003,0.0,0.0,119.84106896559979,1978.1059310344003,1513.8294620668962,2077.0112275861206,2097.947,2097.947,1492.8936896530167,292.89368965301674,0.0,2077.0112275861206,3887.5565793081682,2175.9165241378405,2097.947,2097.947,3965.526103446009,2765.526103446009,0.0,2175.9165241378405
27,1001.9999999998054,1842.0000000001025,2630.0,2630.0,213.99999999990814,0.0,0.0,2629.9999999999536,0.0,1780.2953379309604,2113.434,1780.2953379309604,0.0,0.0,333.1386620690398,1780.2953379309604,0.0,1879.2006344826802,2113.434,1879.2006344826802,0.0,0.0,234.23336551731995,1879.2006344826802,0.0,1978.1059310344003,2113.434,1978.1059310344003,0.0,0.0,135.32806896559987,1978.1059310344003,1492.8936896530167,2077.0112275861206,2113.434,2113.434,1456.4709172391372,256.4709172391372,0.0,2077.0112275861206,3965.526103446009,2175.9165241378405,2113.434,2113.434,4028.0086275838494,2828.0086275838494,0.0,2175.9165241378405
28,213.99999999990814,2629.9999999999536,1875.0,1875.0,968.9999999998618,0.0,0.0,1875.0000000000887,0.0,1780.2953379309604,2097.783,1780.2953379309604,0.0,0.0,317.4876620690395,1780.2953379309604,0.0,1879.2006344826802,2097.783,1879.2006344826802,0.0,0.0,218.58236551731966,1879.2006344826802,0.0,1978.1059310344003,2097.783,1978.1059310344003,0.0,0.0,119.67706896559957,1978.1059310344003,1456.4709172391372,2077.0112275861206,2097.783,2097.783,1435.699144825258,235.69914482525792,0.0,2077.0112275861206,4028.0086275838494,2175.9165241378405,2097.783,2097.783,4106.1421517216895,2906.14215172169,0.0,2175.9165241378405
29,968.9999999998618,1875.0000000000887,2400.0,2400.0,443.99999999995043,0.0,-0.0,2449.000000000029,0.0,1780.2953379309604,2124.375,1780.2953379309604,0.0,0.0,344.0796620690396,1780.2953379309604,0.0,1879.2006344826802,2124.375,1879.2006344826802,0.0,0.0,245.17436551731976,1879.2006344826802,0.0,1978.1059310344003,2124.375,1978.1059310344003,0.0,0.0,146.26906896559967,1978.1059310344003,1435.699144825258,2077.0112275861206,2124.375,2124.375,1388.3353724113786,188.33537241137856,0.0,2077.0112275861206,4106.1421517216895,2175.9165241378405,2124.375,2124.375,4157.68367585953,2957.68367585953,0.0,2175.9165241378405
30,443.99999999995043,2449.000000000029,2400.0,2400.0,492.99999999997954,0.0,0.0,0.0,0.0,1780.2953379309604,2101.722,1780.2953379309604,0.0,0.0,321.4266620690398,1780.2953379309604,0.0,1879.2006344826802,2101.722,1879.2006344826802,0.0,0.0,222.52136551731996,1879.2006344826802,0.0,1978.1059310344003,2101.722,1978.1059310344003,0.0,0.0,123.61606896559988,1978.1059310344003,1388.3353724113786,2077.0112275861206,2101.722,2101.722,1363.624599997499,163.624599997499,0.0,2077.0112275861206,4157.68367585953,2175.9165241378405,2101.722,2101.722,4231.878199997371,3031.8781999973703,0.0,2175.9165241378405
